Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Pollution_Level
603022,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2017-18,2017-12-01,27,Good
826050,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2022,2022-01-01,17,Good
176560,375,Nitrogen dioxide (NO2),ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2010,2009-12-01,25,Good
667124,375,Nitrogen dioxide (NO2),ppb,UHF42,205,Sunset Park,Winter 2019-20,2019-12-01,26,Good
826049,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,2022-06-01,12,Good
826019,375,Nitrogen dioxide (NO2),ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2022,2022-06-01,10,Good
216380,386,Ozone (O3),ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,2009-06-01,23,Good
670882,386,Ozone (O3),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2020,2020-06-01,31,Good
605315,386,Ozone (O3),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2018,2018-06-01,28,Good
518677,661,Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,402,West Queens,2012-2014,2012-01-02,3,Good
817218,645,Annual vehicle miles traveled (trucks),per square mile,UHF42,502,Stapleton - St. George,2019,2019-01-01,2,Good
817217,645,Annual vehicle miles traveled (trucks),per square mile,UHF42,502,Stapleton - St. George,2010,2010-01-01,1,Good
154580,643,Annual vehicle miles traveled,per square mile,CD,209,Parkchester and Soundview (CD9),2005,2005-01-01,54,Moderate
154582,643,Annual vehicle miles traveled,per square mile,CD,211,Morris Park and Bronxdale (CD11),2005,2005-01-01,31,Good
154464,645,Annual vehicle miles traveled (trucks),per square mile,CD,211,Morris Park and Bronxdale (CD11),2005,2005-01-01,1,Good
154452,645,Annual vehicle miles traveled (trucks),per square mile,CD,111,East Harlem (CD11),2005,2005-01-01,4,Good
823504,365,Fine particles (PM 2.5),mcg/m3,CD,311,Bensonhurst (CD11),Summer 2022,2022-06-01,5,Good
170361,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2012,2011-12-01,9,Good
605920,365,Fine particles (PM 2.5),mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2017-18,2017-12-01,8,Good
827532,639,Deaths due to PM2.5,"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,2017-01-01,47,Good
130394,639,Deaths due to PM2.5,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01,80,Moderate
130384,639,Deaths due to PM2.5,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01,44,Good
165936,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2011-12,2011-12-01,23,Good
165818,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2009-10,2009-12-01,25,Good
667641,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2020,2020-06-01,12,Good
878160,386,Ozone (O3),ppb,CD,111,East Harlem (CD11),Summer 2023,2023-06-01,31,Good
643611,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2018-19,2018-12-01,21,Good
667639,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2020,2020-01-01,16,Good
649954,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2019,2019-01-01,6,Good
874917,365,Fine particles (PM 2.5),mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2023,2023-01-01,6,Good
669875,365,Fine particles (PM 2.5),mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2019-20,2019-12-01,6,Good
649961,365,Fine particles (PM 2.5),mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2019,2019-06-01,7,Good
168650,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2012-13,2012-12-01,10,Good
669574,365,Fine particles (PM 2.5),mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2019-20,2019-12-01,7,Good
170243,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2010,2009-12-01,9,Good
130762,647,Outdoor Air Toxics - Formaldehyde,Âµg/m3,UHF42,402,West Queens,2005,2005-01-01,3,Good
130355,639,Deaths due to PM2.5,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01,117,Unhealthy
827041,386,Ozone (O3),ppb,CD,108,Upper East Side (CD8),Summer 2022,2022-06-01,30,Good
338172,386,Ozone (O3),ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2015,2015-06-01,28,Good
650922,386,Ozone (O3),ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2019,2019-06-01,28,Good
216419,386,Ozone (O3),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2012,2012-06-01,35,Good
216335,386,Ozone (O3),ppb,CD,110,Central Harlem (CD10),Summer 2012,2012-06-01,31,Good
216336,386,Ozone (O3),ppb,CD,110,Central Harlem (CD10),Summer 2013,2013-06-01,28,Good
743640,386,Ozone (O3),ppb,CD,110,Central Harlem (CD10),Summer 2021,2021-06-01,28,Good
826024,375,Nitrogen dioxide (NO2),ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2021-22,2021-12-01,21,Good
826030,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2021-22,2021-12-01,21,Good
643582,375,Nitrogen dioxide (NO2),ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2019,2019-01-01,16,Good
825827,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Annual Average 2022,2022-01-01,18,Good
826026,375,Nitrogen dioxide (NO2),ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2022,2022-01-01,15,Good
825822,375,Nitrogen dioxide (NO2),ppb,CD,110,Central Harlem (CD10),Summer 2022,2022-06-01,13,Good
825828,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Summer 2022,2022-06-01,15,Good
826025,375,Nitrogen dioxide (NO2),ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,2022-06-01,11,Good
216344,386,Ozone (O3),ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2009,2009-06-01,21,Good
216404,386,Ozone (O3),ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2009,2009-06-01,27,Good
216416,386,Ozone (O3),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2009,2009-06-01,26,Good
216332,386,Ozone (O3),ppb,CD,110,Central Harlem (CD10),Summer 2009,2009-06-01,21,Good
336744,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Winter 2014-15,2014-12-01,29,Good
650950,386,Ozone (O3),ppb,UHF42,401,Long Island City - Astoria,Summer 2019,2019-06-01,28,Good
876914,375,Nitrogen dioxide (NO2),ppb,UHF42,301,Washington Heights,Annual Average 2023,2023-01-01,17,Good
650940,386,Ozone (O3),ppb,UHF42,301,Washington Heights,Summer 2019,2019-06-01,27,Good
338190,386,Ozone (O3),ppb,UHF42,301,Washington Heights,Summer 2015,2015-06-01,28,Good
336792,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2014-15,2014-12-01,22,Good
741195,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2021,2021-01-01,15,Good
651010,386,Ozone (O3),ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2019,2019-06-01,27,Good
338256,386,Ozone (O3),ppb,CD,108,Upper East Side (CD8),Summer 2015,2015-06-01,28,Good
651022,386,Ozone (O3),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2019,2019-06-01,30,Good
338284,386,Ozone (O3),ppb,CD,312,Borough Park (CD12),Summer 2015,2015-06-01,31,Good
338282,386,Ozone (O3),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2015,2015-06-01,31,Good
643583,375,Nitrogen dioxide (NO2),ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2019,2019-06-01,13,Good
550037,375,Nitrogen dioxide (NO2),ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2017,2017-01-01,21,Good
650936,386,Ozone (O3),ppb,UHF42,208,Canarsie - Flatlands,Summer 2019,2019-06-01,34,Good
336533,375,Nitrogen dioxide (NO2),ppb,UHF42,208,Canarsie - Flatlands,Summer 2015,2015-06-01,10,Good
667142,375,Nitrogen dioxide (NO2),ppb,UHF42,208,Canarsie - Flatlands,Winter 2019-20,2019-12-01,22,Good
336479,375,Nitrogen dioxide (NO2),ppb,Borough,2,Brooklyn,Summer 2015,2015-06-01,14,Good
643307,375,Nitrogen dioxide (NO2),ppb,Borough,2,Brooklyn,Summer 2019,2019-06-01,13,Good
876848,375,Nitrogen dioxide (NO2),ppb,Borough,2,Brooklyn,Annual Average 2023,2023-01-01,16,Good
338168,386,Ozone (O3),ppb,Borough,2,Brooklyn,Summer 2015,2015-06-01,32,Good
650918,386,Ozone (O3),ppb,Borough,2,Brooklyn,Summer 2019,2019-06-01,31,Good
216290,386,Ozone (O3),ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,2009-06-01,21,Good
165884,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Winter 2010-11,2010-12-01,31,Good
166651,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Summer 2009,2009-06-01,21,Good
167772,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2013,2012-12-01,21,Good
550070,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2017,2017-01-01,20,Good
338264,386,Ozone (O3),ppb,CD,204,Highbridge and Concourse (CD4),Summer 2015,2015-06-01,29,Good
338275,386,Ozone (O3),ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2015,2015-06-01,30,Good
651039,386,Ozone (O3),ppb,CD,317,East Flatbush (CD17),Summer 2019,2019-06-01,31,Good
165977,375,Nitrogen dioxide (NO2),ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2012-13,2012-12-01,30,Good
167570,375,Nitrogen dioxide (NO2),ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2010,2009-12-01,29,Good
667682,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Winter 2019-20,2019-12-01,27,Good
336764,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Summer 2015,2015-06-01,17,Good
651014,386,Ozone (O3),ppb,CD,204,Highbridge and Concourse (CD4),Summer 2019,2019-06-01,28,Good
651026,386,Ozone (O3),ppb,CD,304,Bushwick (CD4),Summer 2019,2019-06-01,30,Good
651001,386,Ozone (O3),ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,2019-06-01,25,Good
338263,386,Ozone (O3),ppb,CD,203,Morrisania and Crotona (CD3),Summer 2015,2015-06-01,30,Good
338289,386,Ozone (O3),ppb,CD,317,East Flatbush (CD17),Summer 2015,2015-06-01,32,Good
338290,386,Ozone (O3),ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2015,2015-06-01,34,Good
166002,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Winter 2012-13,2012-12-01,26,Good
167595,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2010,2009-12-01,24,Good
877169,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2023,2023-01-01,17,Good
877171,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2022-23,2022-12-01,23,Good
216428,386,Ozone (O3),ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2009,2009-06-01,22,Good
167770,375,Nitrogen dioxide (NO2),ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2013,2012-12-01,24,Good
550064,375,Nitrogen dioxide (NO2),ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2017,2017-01-01,21,Good
336759,375,Nitrogen dioxide (NO2),ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2014-15,2014-12-01,25,Good
179290,375,Nitrogen dioxide (NO2),ppb,Borough,3,Manhattan,Winter 2012-13,2012-12-01,31,Good
876851,375,Nitrogen dioxide (NO2),ppb,Borough,3,Manhattan,Annual Average 2023,2023-01-01,19,Good
876853,375,Nitrogen dioxide (NO2),ppb,Borough,3,Manhattan,Winter 2022-23,2022-12-01,22,Good
651024,386,Ozone (O3),ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2019,2019-06-01,27,Good
651042,386,Ozone (O3),ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2019,2019-06-01,28,Good
338273,386,Ozone (O3),ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2015,2015-06-01,31,Good
877094,375,Nitrogen dioxide (NO2),ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2023,2023-01-01,21,Good
877096,375,Nitrogen dioxide (NO2),ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2022-23,2022-12-01,24,Good
336758,375,Nitrogen dioxide (NO2),ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2015,2015-06-01,17,Good
651012,386,Ozone (O3),ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2019,2019-06-01,29,Good
338250,386,Ozone (O3),ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2015,2015-06-01,27,Good
338261,386,Ozone (O3),ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2015,2015-06-01,30,Good
643589,375,Nitrogen dioxide (NO2),ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2019,2019-06-01,15,Good
131008,652,Cardiac and respiratory deaths due to Ozone,"per 100,000",UHF42,402,West Queens,2005-2007,2005-01-01,3,Good
817055,644,Annual vehicle miles traveled (cars),per square mile,CD,211,Morris Park and Bronxdale (CD11),2010,2010-01-01,32,Good
817246,645,Annual vehicle miles traveled (trucks),per square mile,CD,111,East Harlem (CD11),2019,2019-01-01,7,Good
649919,365,Fine particles (PM 2.5),mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,2019-06-01,8,Good
874498,365,Fine particles (PM 2.5),mcg/m3,CD,111,East Harlem (CD11),Winter 2022-23,2022-12-01,6,Good
874500,365,Fine particles (PM 2.5),mcg/m3,CD,111,East Harlem (CD11),Annual Average 2023,2023-01-01,6,Good
168638,365,Fine particles (PM 2.5),mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,2012-12-01,12,Good
649925,365,Fine particles (PM 2.5),mcg/m3,CD,111,East Harlem (CD11),Summer 2019,2019-06-01,8,Good
649955,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2019,2019-06-01,7,Good
669869,365,Fine particles (PM 2.5),mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2019-20,2019-12-01,7,Good
817270,645,Annual vehicle miles traveled (trucks),per square mile,CD,211,Morris Park and Bronxdale (CD11),2019,2019-01-01,1,Good
817269,645,Annual vehicle miles traveled (trucks),per square mile,CD,211,Morris Park and Bronxdale (CD11),2010,2010-01-01,0,
877122,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Summer 2023,2023-06-01,13,Good
827038,386,Ozone (O3),ppb,CD,111,East Harlem (CD11),Summer 2022,2022-06-01,31,Good
826998,386,Ozone (O3),ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2022,2022-06-01,34,Good
827016,386,Ozone (O3),ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,2022-06-01,34,Good
741185,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2021,2021-06-01,12,Good
166821,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2012,2012-06-01,17,Good
166882,375,Nitrogen dioxide (NO2),ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2013,2013-06-01,14,Good
602965,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Winter 2017-18,2017-12-01,26,Good
643573,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2019,2019-01-01,19,Good
165759,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2008-09,2008-12-01,29,Good
643609,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2019,2019-01-01,16,Good
167694,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2012,2011-12-01,25,Good
167753,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2013,2012-12-01,25,Good
741186,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2021,2021-01-01,16,Good
165877,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2010-11,2010-12-01,29,Good
166644,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2009,2009-06-01,21,Good
166646,375,Nitrogen dioxide (NO2),ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,2009-06-01,19,Good
338201,386,Ozone (O3),ppb,UHF42,402,West Queens,Summer 2015,2015-06-01,31,Good
643312,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Annual Average 2019,2019-01-01,15,Good
825801,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Annual Average 2022,2022-01-01,14,Good
827477,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",Borough,4,Queens,2017-2019,2017-01-01,40,Good
816903,643,Annual vehicle miles traveled,per square mile,Borough,4,Queens,2019,2019-01-01,57,Moderate
817135,645,Annual vehicle miles traveled (trucks),per square mile,Borough,4,Queens,2010,2010-01-01,2,Good
817301,645,Annual vehicle miles traveled (trucks),per square mile,CD,315,Sheepshead Bay (CD15),2010,2010-01-01,0,
817297,645,Annual vehicle miles traveled (trucks),per square mile,CD,313,Coney Island (CD13),2010,2010-01-01,0,
817298,645,Annual vehicle miles traveled (trucks),per square mile,CD,313,Coney Island (CD13),2019,2019-01-01,0,
131361,661,Asthma hospitalizations due to Ozone,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01,4,Good
827429,657,Asthma emergency department visits due to PM2.5,"per 100,000 adults",Borough,4,Queens,2017-2019,2017-01-01,14,Good
827012,386,Ozone (O3),ppb,CD,313,Coney Island (CD13),Summer 2022,2022-06-01,37,Good
179291,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Winter 2012-13,2012-12-01,22,Good
179426,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Annual Average 2010,2009-12-01,21,Good
876856,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Winter 2022-23,2022-12-01,19,Good
876854,375,Nitrogen dioxide (NO2),ppb,Borough,4,Queens,Annual Average 2023,2023-01-01,15,Good
338285,386,Ozone (O3),ppb,CD,313,Coney Island (CD13),Summer 2015,2015-06-01,35,Good
338287,386,Ozone (O3),ppb,CD,315,Sheepshead Bay (CD15),Summer 2015,2015-06-01,34,Good
338258,386,Ozone (O3),ppb,CD,110,Central Harlem (CD10),Summer 2015,2015-06-01,29,Good
338270,386,Ozone (O3),ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2015,2015-06-01,31,Good
336785,375,Nitrogen dioxide (NO2),ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2015,2015-06-01,14,Good
336791,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2015,2015-06-01,15,Good
667586,375,Nitrogen dioxide (NO2),ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2019-20,2019-12-01,24,Good
338272,386,Ozone (O3),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2015,2015-06-01,29,Good
338259,386,Ozone (O3),ppb,CD,111,East Harlem (CD11),Summer 2015,2015-06-01,29,Good
338283,386,Ozone (O3),ppb,CD,311,Bensonhurst (CD11),Summer 2015,2015-06-01,33,Good
338281,386,Ozone (O3),ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,2015-06-01,31,Good
167576,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2010,2009-12-01,27,Good
643580,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Summer 2019,2019-06-01,16,Good
643574,375,Nitrogen dioxide (NO2),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,2019-06-01,16,Good
651007,386,Ozone (O3),ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,2019-06-01,26,Good
651009,386,Ozone (O3),ppb,CD,111,East Harlem (CD11),Summer 2019,2019-06-01,27,Good
651021,386,Ozone (O3),ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2019,2019-06-01,30,Good
165995,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2012-13,2012-12-01,23,Good
643610,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2019,2019-06-01,13,Good
667640,375,Nitrogen dioxide (NO2),ppb,CD,209,Parkchester and Soundview (CD9),Winter 2019-20,2019-12-01,23,Good
877121,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Annual Average 2023,2023-01-01,16,Good
877123,375,Nitrogen dioxide (NO2),ppb,CD,111,East Harlem (CD11),Winter 2022-23,2022-12-01,20,Good
651019,386,Ozone (O3),ppb,CD,209,Parkchester and Soundview (CD9),Summer 2019,2019-06-01,30,Good
550079,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2017,2017-01-01,20,Good
338176,386,Ozone (O3),ppb,UHF42,105,Crotona -Tremont,Summer 2015,2015-06-01,29,Good
650926,386,Ozone (O3),ppb,UHF42,105,Crotona -Tremont,Summer 2019,2019-06-01,29,Good
643379,375,Nitrogen dioxide (NO2),ppb,UHF42,303,East Harlem,Summer 2019,2019-06-01,16,Good
338192,386,Ozone (O3),ppb,UHF42,303,East Harlem,Summer 2015,2015-06-01,29,Good
550043,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2017,2017-01-01,20,Good
550049,375,Nitrogen dioxide (NO2),ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2017,2017-01-01,17,Good
216296,386,Ozone (O3),ppb,CD,104,Clinton and Chelsea (CD4),Summer 2009,2009-06-01,20,Good
338254,386,Ozone (O3),ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2015,2015-06-01,25,Good
338268,386,Ozone (O3),ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2015,2015-06-01,28,Good
338266,386,Ozone (O3),ppb,CD,206,Belmont and East Tremont (CD6),Summer 2015,2015-06-01,29,Good
877178,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2023,2023-01-01,17,Good
877100,375,Nitrogen dioxide (NO2),ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2023,2023-01-01,22,Good
877102,375,Nitrogen dioxide (NO2),ppb,CD,104,Clinton and Chelsea (CD4),Winter 2022-23,2022-12-01,24,Good
877142,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2023,2023-01-01,16,Good
877144,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Winter 2022-23,2022-12-01,21,Good
338278,386,Ozone (O3),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2015,2015-06-01,30,Good
